"Name","Gross Export","Share","Code","Sector"
"Stoppers, caps and lids of metal","1821","0.000012677287895203409","8309","Metals"
"Sign plates and similar plates of base metal","1631","0.000011354561536011402","8310","Metals"
"Steam turbines","61833","0.0004304638893048393","8406","Machinery"
"Spark-ignition reciprocating internal combustion piston engines","205179","0.0014283982718560902","8407","Machinery"
"Compression-ignition internal combustion piston engines","1926","0.000013408268251598993","8408","Machinery"
"Parts suitable for use with spark-ignition engines","144528","0.0010061631328489612","8409","Machinery"
"Gas turbines","43059","0.00029976460158130896","8411","Machinery"
"Other engines and motors","11262","0.00007840286451168633","8412","Machinery"
"Pumps for liquids","83130","0.0005787275907349036","8413","Machinery"
"Pumps, compressors, fans, etc.","122211","0.0008507984793853399","8414","Machinery"
"Air conditioners","65623","0.0004568487993118799","8415","Machinery"
"Industrial furnaces","1175","0.00000818001827395058","8417","Machinery"
"Refrigerators, freezers","112200","0.0007811047236912809","8418","Machinery"
"Equipment for temperature change of materials","97254","0.0006770548912466295","8419","Machinery"
"Centrifuges","1853102","0.012900772956165419","8421","Machinery"
"Dish washing machines","55018","0.0003830197833159259","8422","Machinery"
"Sprays and powder dispersers","134958","0.0009395394946517638","8424","Machinery"
"Pulleys and winches","1382","0.000009621093833701874","8425","Machinery"
"Fork-lift trucks","1063678","0.007405025938382302","8427","Machinery"
"Other lifting machinery","315890","0.002199136997921914","8428","Machinery"
"Self-propelled bulldozers, excavators and road rollers","511533","0.0035611483299819256","8429","Machinery"
"Other moving, excavating or boring machinery","42109","0.0002931509697853489","8430","Machinery"
"Parts for use with hoists and excavation machinery","843854","0.005874673311103228","8431","Machinery"
"Machinery for soil preparation or cultivation","48694","0.00033899388070787197","8432","Machinery"
"Other agricultural machinery","6788","0.0000472561396115545","8436","Machinery"
"Machinery for the industrial preparation of food or drink","244154","0.001699731218432451","8438","Machinery"
"Other machinery for making paper","34234","0.00023832744305568013","8441","Machinery"
"Machinery for making printing components","4712","0.000032803613707961814","8442","Machinery"
"Printers and copiers","259816","0.0018087656407359523","8443","Machinery"
"Machines to extrude, cut manmade textile fibres","372135","0.002590698808831148","8444","Machinery"
"Household- or laundry-type washing machines","35185","0.00024494803656932015","8450","Machinery"
"Sewing machines","9760","0.0000679463645563895","8452","Machinery"
"Machinery for preparing leather","20885","0.0001453954737459216","8453","Machinery"
"Metal-rolling mills","91275","0.0006354307812381611","8455","Machinery"
"Machine tools for drilling by removing metal","1993","0.000013874703336156177","8459","Machinery"
"Machine tools for molding and forging metals","199984","0.0013922321485087088","8462","Machinery"
"Other machine tools for working metal, without removal","3012","0.000020968693652033317","8463","Machinery"
"Machine tools for working wood","69915","0.0004867284915942594","8465","Machinery"
"Parts and accessories for metal working machines","15963","0.0001111298993251686","8466","Machinery"
"Machinery for soldering","2831","0.00001970862275196093","8468","Machinery"
"Computers","159773","0.00111229451887992","8471","Machinery"
"Parts and accessories for office machines","394406","0.0027457432232814915","8473","Machinery"
"Machinery for working minerals","238998","0.001663836602074588","8474","Machinery"
"Machines for assembling electric lamps","2709","0.000018859293195006058","8475","Machinery"
"Machinery for working rubber or plastics","106495","0.0007413881243271209","8477","Machinery"
"Machinery for preparing tobacco","2226","0.000015496783555586377","8478","Machinery"
"Machines n.e.c.","996002","0.006933884732673469","8479","Machinery"
"Molding boxes for metal foundry","146766","0.0010217434570167071","8480","Machinery"
"Appliances for thermostatically controlled valves","299609","0.0020857932723745186","8481","Machinery"
"Ball or roller bearings","8491","0.000059111944820522875","8482","Machinery"
"Transmission shafts","346422","0.00241169216212639","8483","Machinery"
"Gaskets and similar joints of metal sheeting","10753","0.00007485935021258773","8484","Machinery"
"Machinery parts, not containing electrical features, n.e.c.","114676","0.0007983419366668568","8485","Machinery"
"Electric motors and generators","187264","0.0013036790996196438","8501","Electronics"
"Electric generating sets and rotary converters","27151","0.00018901759672853804","8502","Electronics"
"Parts for use with electric generators","8890","0.00006188967017482609","8503","Electronics"
"Electrical transformers","163668","0.0011394104092433562","8504","Electronics"
"Primary cells and primary batteries","2641","0.00001838589639276892","8506","Electronics"
"Batteries","753748","0.005247380777832938","8507","Electronics"
"Vacuum cleaners","9846","0.00006854507227686588","8508","Electronics"
"Electromechanical domestic appliances","1308","0.000009105926725384986","8509","Electronics"
"Electrical ignition equipment","12484","0.00008691008351659492","8511","Electronics"
"Electrical lighting equipment used for motor vehicles","4532","0.00003155050452556939","8512","Electronics"
"Industrial electric furnaces","9930","0.00006912985656198235","8514","Electronics"
"Electric soldering machines","16633","0.00011579425017074043","8515","Electronics"
"Electric heaters","6488","0.00004516762430756712","8516","Electronics"
"Telephones","2493132","0.017356481122868903","8517","Electronics"
"Microphones","17839","0.0001241900816927697","8518","Electronics"
"Sound reproducing apparatus","1302","0.000009064156419305238","8519","Electronics"
"Magnetic tape recorders","4400","0.00003063155779181493","8520","Electronics"
"Video recording apparatus","20585","0.0001433069584419342","8521","Electronics"
"Parts and accessories for video or sound equipment","1445","0.000010059682047539225","8522","Electronics"
"Sound storage media","19580","0.0001363104321735765","8523","Electronics"
"Tapes, cassettes, records and compact disks","33901","0.00023600919106825415","8524","Electronics"
"Transmission apparatus for radio, telephone and TV","788882","0.00549197376680058","8525","Electronics"
"Radar","7962","0.00005542919616782512","8526","Electronics"
"Reception apparatus for radio broadcasting","23623","0.00016445665675364645","8527","Electronics"
"Monitors and projectors","67343","0.0004688229537214076","8528","Electronics"
"Parts of radios, telephones, and T.V.s","55269","0.0003847671744535954","8529","Electronics"
"Electric sound or visual signaling apparatus","1806","0.00001257286213000404","8531","Electronics"
"Electrical capacitors","5092","0.000035449066426345834","8532","Electronics"
"Electrical resistors","2500","0.00001740429419989485","8533","Electronics"
"Electronic printed circuits","8525","0.00005934864322164144","8534","Electronics"
"Electrical apparatus for > 1k volts","23100","0.00016081567840702844","8535","Electronics"
"Electrical apparatus for < 1k volts","126233","0.0008787985078941308","8536","Electronics"
"Electrical boards","343255","0.002389644402233963","8537","Electronics"
"Parts for electrical apparatus","14440","0.00010052720329859266","8538","Electronics"
"Electrical filament","3429","0.000023871729924575778","8539","Electronics"
"Semiconductor devices","455602","0.0031717724984241975","8541","Electronics"
"Electronic integrated circuits","413441","0.002878259519319491","8542","Electronics"
"Electrical machines with individual functions n.e.c.","15302","0.00010652820393871641","8543","Electronics"
"Insulated electrical wire","23114762","0.16091844728341995","8544","Electronics"
"Electrical insulators of any material","18731","0.00013039993386329218","8546","Electronics"
"Waste and scrap of batteries","184731","0.0012860450687363102","8548","Electronics"
"Containers for multimodal transportation","51693","0.00035987207203006584","8609","Vehicles"
"Tractors","2972888","0.0206964069501348","8701","Vehicles"
"Cars","1009780","0.007029803278867929","8703","Vehicles"
"Motor vehicles for transporting goods","47725","0.0003322479762759927","8704","Vehicles"
"Special purpose motor vehicles","134218","0.0009343878235685949","8705","Vehicles"
"Vehicle Bodies","11886","0.00008274697634398008","8707","Vehicles"
"Parts of motor vehicles","1216864","0.00847146362290434","8708","Vehicles"
"Motorcycles","32930","0.00022924936320101497","8711","Vehicles"
"Bicycles","2767","0.00001926307282044362","8712","Vehicles"
"Parts of motorcycles or wheelchairs","61900","0.00043093032438939647","8714","Vehicles"
"Trailers and semi-trailers","298570","0.0020785600477050423","8716","Vehicles"
"Parts of other aircraft","77416","0.000538948335911624","8803","Vehicles"
"Pleasure or sport boats","1022307","0.007117012716244763","8903","Vehicles"
"Other floating structures","18863","0.00013131888059704662","8907","Vehicles"
"Optical fibers","4731","0.00003293588634388102","9001","Machinery"
"Frames for spectacles, goggles","3578","0.00002490902585888951","9003","Machinery"
"Glasses","6425","0.00004472903609372977","9004","Machinery"
"Photographic cameras","1504","0.000010470423390656742","9006","Machinery"
"Electrostatic photo-copyers","9508","0.0000661920117010401","9009","Machinery"
"Optical microscopes","3295","0.000022938859755461414","9011","Machinery"
"Liquid crystal devices","2551","0.000017759341801572706","9013","Machinery"
"Surveying instruments","6196","0.0000431348027450194","9015","Machinery"
"Drafting tables and machines","1314","0.000009147697031464735","9017","Machinery"
"Medical instruments","336042","0.002339429532608426","9018","Machinery"
"Therapy applicances","21837","0.00015202302897724155","9019","Machinery"
"Orthopedic appliances","35344","0.00024605494968043347","9021","Machinery"
"X-ray machines","45602","0.000317468249641442","9022","Machinery"
"Instruments designed for demonstrational purposes","16787","0.00011686635469345396","9023","Machinery"
"Machines for testing the mechanical properties of materials","15764","0.00010974451750685697","9024","Machinery"
"Thermometers, hydrometers etc.","3232","0.000022500271541624064","9025","Machinery"
"Instruments for measuring properties of liquids or gases","361009","0.002513242737923936","9026","Machinery"
"Instruments for physical or chemical analysis","124148","0.0008642833265314183","9027","Machinery"
"Meters","1068","0.00000743511448219508","9029","Machinery"
"Instruments for measuring electricity","18714","0.0001302815846627329","9030","Machinery"
"Measuring instruments","65853","0.00045844999437827025","9031","Machinery"
"Automatic regulating instruments","618887","0.00430851656979613","9032","Machinery"
"Watches with precious metal","247533","0.0017232548624730288","9101","Machinery"
"Watches","99845","0.0006950927017554006","9102","Machinery"
"Apparatus for measuring intervals of time","3984","0.000027735483236952435","9106","Machinery"
"Time switches","4214","0.00002933667830334276","9107","Machinery"
"Watch straps","17145","0.00011935864962287889","9113","Machinery"
"Other clock or watch parts","7300","0.00005082053906369296","9114","Machinery"
"Pianos","28588","0.00019902158503463761","9201","Machinery"
"Musical instruments, string","6519","0.00004538343755564582","9202","Machinery"
"Musical instruments, percussion","6278","0.00004370566359477595","9206","Machinery"
"Parts of musical instruments","3869","0.000026934885703757274","9209","Machinery"
"Seats","183062","0.0012744259619284605","9401","Textiles"
"Other furniture and parts","1187150","0.008264603143762069","9403","Textiles"
"Mattresses and bedding","2264","0.00001576132882742478","9404","Textiles"
"Lamps","23031","0.00016033531988711132","9405","Textiles"
"Prefabricated buildings","353270","0.002459366004798742","9406","Textiles"
"Toys","3699","0.000025751393698164423","9503","Machinery"
"Games","4765","0.000033172584744999587","9504","Machinery"
"Christmas and other festivity articles","31686","0.0002205889864071473","9505","Machinery"
"Sports equipment","87474","0.0006089692923366409","9506","Machinery"
"Worked animal carving material","4045","0.00002816014801542987","9601","Machinery"
"Brooms and mops","216306","0.0015058613044809821","9603","Machinery"
"Slide fasteners","110471","0.0007690679138226336","9607","Machinery"
"Pens","9640","0.00006711095843479454","9608","Machinery"
"Pencils, crayons, pastels, etc.","6830","0.000047548531754112734","9609","Machinery"
"Paintings and drawings","3654736","0.02544324022677876","9701","Textiles"
"Original engravings","85854","0.0005976913096951091","9702","Textiles"
"Sculptures","2860599","0.019914682633570005","9703","Textiles"
"Postage or revenue stamps","1058","0.000007365497305395501","9704","Textiles"
"Collectors pieces","421204","0.0029323033336690046","9705","Textiles"
"Commodities not specified according to kind","20688454","0.14402717598279657","9999","Other"
