"Name","Gross Export","Share","Code","Sector"
"Platinum","15916","0.000026904218563677758","7110","Stone"
"Scrap of precious metal","5148590","0.008703115773734962","7112","Stone"
"Jewelry of precious metal","187561","0.00031705090085586607","7113","Stone"
"Goldsmith and silversmith wares","9659","0.00001632745960709748","7114","Stone"
"Other articles of precious metals","235110","0.00039742716929544344","7115","Stone"
"Articles of precious stones","26185","0.000044262814971720416","7116","Stone"
"Imitation jewelry","236341","0.0003995080371675148","7117","Stone"
"Coin","2209","0.0000037340675299801563","7118","Stone"
"Pig iron","85908","0.00014521786933704628","7201","Metals"
"Ferroalloys","170573152","0.2883348430826482","7202","Metals"
"Ferrous products from the reduction of iron ore","91698296","0.15500571735994081","7203","Metals"
"Ferrous waste and scrap","1924658","0.0032534191689074453","7204","Metals"
"Iron and nonalloy steel","1607","0.000002716453834621146","7206","Metals"
"Semifinished products of iron or nonalloy steel","2502447","0.004230106875598122","7207","Metals"
"Flat-rolled iron, width > 600mm, hot-rolled, not clad","19405952","0.03280359223700927","7208","Metals"
"Flat-rolled iron, width > 600mm, cold-rolled, not clad","479826","0.000811092207623476","7209","Metals"
"Flat rolled iron, width > 600mm, clad","4290644","0.007252853980581339","7210","Metals"
"Flat-rolled iron, width < 600mm, not clad","9542","0.000016129684187899797","7211","Metals"
"Flat-rolled iron, width < 600mm, clad","86172","0.0001456641318213898","7212","Metals"
"Other bars of iron, not further worked than forged","30513","0.00005157881509383635","7214","Metals"
"Angles of iron or nonalloy steel","710598","0.001201186472914821","7216","Metals"
"Wire of iron or nonalloy steel","1015226","0.0017161260489776526","7217","Metals"
"Other bars and rods of stainless steel","25712","0.000043463261353938336","7222","Metals"
"Bars of other alloy steel","156599","0.0002647131014610061","7227","Metals"
"Other bars and rods of other alloy steel","35945","0.00006076100378684324","7228","Metals"
"Wire of other alloy steel","74329","0.0001256448643892689","7229","Metals"
"Railway construction material of iron or steel","5757","0.00000973156485744489","7302","Metals"
"Tubes of cast iron","32766","0.00005538725970454043","7303","Metals"
"Tubes, seamless, of iron or steel","111855","0.00018907837191757827","7304","Metals"
"Other tubes, pipes and hollow profiles of iron or steel","756196","0.0012782647939795719","7306","Metals"
"Tube or pipe fittings of iron or steel","147273","0.0002489485411239328","7307","Metals"
"Structures and their parts, of iron or steel","1988339","0.003361064779761527","7308","Metals"
"Tanks etc. > 300 liters, iron or steel","74165","0.0001253676407247525","7309","Metals"
"Tanks etc. < 300 liters, iron or steel","5973","0.000010096688708271378","7310","Metals"
"Containers for compressed or liquified gas","7869","0.00001330166473219278","7311","Metals"
"Wire of iron or steel, not insulated","253330","0.00042822604226793706","7312","Metals"
"Barbed wire of iron or steel","134137","0.00022674360175144783","7313","Metals"
"Cloth of iron or steel wire","16619","0.000028092561467062118","7314","Metals"
"Chain of iron or steel","2930","0.0000049528374209333905","7315","Metals"
"Nails and similar articles of iron or steel","183276","0.00030980758742627575","7317","Metals"
"Screws and similar articles of iron or steel","91082","0.00015396393787489934","7318","Metals"
"Springs of iron or steel","36418","0.00006156055740462532","7320","Metals"
"Stoves and similar non-electric appliances of iron or steel","13935","0.000023555559542903338","7321","Metals"
"Household articles of iron or steel","13379","0.000022615703704664787","7323","Metals"
"Sanitary ware and parts of iron or steel","9941","0.00001680414907900984","7324","Metals"
"Other cast articles of iron or steel","59615","0.00010077249243991265","7325","Metals"
"Other articles of iron or steel","447638","0.0007566819922975361","7326","Metals"
"Refined copper and copper alloys","280839","0.00047472693121416797","7403","Metals"
"Copper waste and scrap","93791","0.00015854319950401487","7404","Metals"
"Copper plates, sheets and strip > 0.15 mm","892198","0.0015081609697207947","7409","Metals"
"Copper foil < 0.15 mm thick","536721","0.0009072668441640921","7410","Metals"
"Copper tubes and pipes","171078","0.00028918823218376875","7411","Metals"
"Copper tube or pipe fittings","1631","0.0000027570231513796447","7412","Metals"
"Other articles of copper","4737","0.000008007368895208693","7419","Metals"
"Nickel waste and scrap","1039797","0.001757660577397364","7503","Metals"
"Unwrought aluminum","186211680","0.3147700262521753","7601","Metals"
"Waste or scrap, aluminium","15938920","0.026942962261182125","7602","Metals"
"Aluminum bars","2442851","0.004129366500533977","7604","Metals"
"Aluminum wire","18840654","0.031848019169303195","7605","Metals"
"Aluminum plates > 0.2 mm","2622207","0.004432547766223031","7606","Metals"
"Aluminum foil < 0.2 mm","10957","0.000018521583488452953","7607","Metals"
"Aluminum tubes and pipes","19480","0.00003292876210231482","7608","Metals"
"Aluminum tube or pipe fittings","35836","0.00006057675147323172","7609","Metals"
"Aluminum structures (bridges, towers etc)","74722","0.00012630918695118935","7610","Metals"
"Aluminum containers, >300 liters","1535","0.00000259474588434565","7611","Metals"
"Aluminum containers, <300 liters","2728618","0.004612423664789224","7612","Metals"
"Aluminum containers for compressed or liquefied gas","67904","0.00011478412021537916","7613","Metals"
"Aluminum wire, not insulated","1894758","0.0032028765617791496","7614","Metals"
"Household articles of aluminum","234490","0.0003963791286125156","7615","Metals"
"Other articles of aluminum","57494","0.0000971871790713803","7616","Metals"
"Lead refined unwrought","5612503","0.009487308833959356","7801","Metals"
"Lead waste or scrap","1413965","0.0023901497487679455","7802","Metals"
"Lead foil <2mm","804923","0.001360632339716712","7804","Metals"
"Other articles of lead","2106268","0.0035604105695954025","7806","Metals"
"Zinc powders","94746","0.00016015752023336346","7903","Metals"
"Tungsten (wolfram)","17053","0.000028826189945111636","8101","Metals"
"Handsaws","10151","0.000017159130600646704","8202","Metals"
"Wrenches","13538","0.00002288447542818984","8204","Metals"
"Hand tools n.e.c.","17994","0.000030416845239684442","8205","Metals"
"Retail tool sets","101001","0.0001707308984135472","8206","Metals"
"Interchangeable tools for hand tools","254406","0.00043004489996927643","8207","Metals"
"Knife sets","1042","0.0000017613845025981542","8211","Metals"
"Razors","47604","0.00008046923979048228","8212","Metals"
"Scissors","2121","0.0000035853133685323276","8213","Metals"
"Cutlery","12437","0.00002102335802189371","8215","Metals"
"Padlocks and locks","1851271","0.003129366650200948","8301","Metals"
"Base metal mountings, fittings and similar articles","15190","0.00002567699673173317","8302","Metals"
"Ornaments, statuettes, etc. of metal","214808","0.00036310890809415007","8306","Metals"
"Flexible tubing of base metal","16523","0.000027930284200028124","8307","Metals"
"Wire etc. used for welding","106142","0.0001794211841408573","8311","Metals"
"Auxiliary parts for use with boilers","1459","0.0000024662763812770706","8404","Machinery"
"Water gas generators","67309","0.00011377833923740803","8405","Machinery"
"Steam turbines","79818","0.00013492340520957722","8406","Machinery"
"Spark-ignition reciprocating internal combustion piston engines","47526","0.00008033738951101716","8407","Machinery"
"Compression-ignition internal combustion piston engines","7286","0.000012316168412600914","8408","Machinery"
"Parts suitable for use with spark-ignition engines","365223","0.0006173686489370497","8409","Machinery"
"Hydraulic turbines, water wheels and regulators","9688","0.00001637648086484733","8410","Machinery"
"Gas turbines","1492516","0.0025229314321303137","8411","Machinery"
"Other engines and motors","162156","0.0002741065886787969","8412","Machinery"
"Pumps for liquids","386964","0.0006541193787556547","8413","Machinery"
"Pumps, compressors, fans, etc.","248061","0.00041931938685124833","8414","Machinery"
"Air conditioners","21010","0.00003551505604566912","8415","Machinery"
"Industrial furnaces","175320","0.0002963588589208334","8417","Machinery"
"Refrigerators, freezers","74046","0.0001251664845291583","8418","Machinery"
"Equipment for temperature change of materials","22140","0.0000374251947097151","8419","Machinery"
"Centrifuges","1391666","0.0023524557823347055","8421","Machinery"
"Dish washing machines","511902","0.0008653130994712095","8422","Machinery"
"Weighing machinery","15533","0.000026256799883740048","8423","Machinery"
"Sprays and powder dispersers","90287","0.00015262007925727407","8424","Machinery"
"Pulleys and winches","8567","0.000014481555694585786","8425","Machinery"
"Ships' derricks; cranes","134496","0.00022735045111462701","8426","Machinery"
"Fork-lift trucks","19964","0.00003374690999027788","8427","Machinery"
"Other lifting machinery","701452","0.0011857261824534363","8428","Machinery"
"Self-propelled bulldozers, excavators and road rollers","314661","0.0005318992408560823","8429","Machinery"
"Other moving, excavating or boring machinery","21966","0.00003713106716321599","8430","Machinery"
"Parts for use with hoists and excavation machinery","3067424","0.0051851373286925535","8431","Machinery"
"Machinery for soil preparation or cultivation","43627","0.00007374656592595938","8432","Machinery"
"Harvesting or agricultural machinery","162197","0.00027417589459492595","8433","Machinery"
"Dairy machinery","2989","0.000005052570324631366","8434","Machinery"
"Machines for wine and juice production","21512","0.00003636363092120106","8435","Machinery"
"Other agricultural machinery","106371","0.0001798082830382613","8436","Machinery"
"Machinery for processing grain","7189","0.000012152200757368649","8437","Machinery"
"Machinery for the industrial preparation of food or drink","248090","0.00041936840810899813","8438","Machinery"
"Bookbinding machinery","1240","0.000002096081365855769","8440","Machinery"
"Other machinery for making paper","129578","0.00021903712195553134","8441","Machinery"
"Machinery for making printing components","1299","0.000002195814269553745","8442","Machinery"
"Printers and copiers","156061","0.0002638036726103364","8443","Machinery"
"Knitting machines","1372","0.0000023192126080275122","8447","Machinery"
"Household- or laundry-type washing machines","20790","0.00003514317064204955","8450","Machinery"
"Machinery for processing fabrics","119024","0.0002011967649109815","8451","Machinery"
"Sewing machines","5087","0.000008599004764603464","8452","Machinery"
"Metal-rolling mills","4169","0.0000070472283985908884","8455","Machinery"
"Machining centers for working metal","8421","0.00001423475901763825","8457","Machinery"
"Lathes for removing metal","1200","0.0000020284658379249377","8458","Machinery"
"Machine tools for drilling by removing metal","3290","0.000005561377172310871","8459","Machinery"
"Machines with grinding stones for finishing metal","31022","0.000052439222686756185","8460","Machinery"
"Machine tools for molding and forging metals","15023","0.00002539470190262195","8462","Machinery"
"Other machine tools for working metal, without removal","5257","0.000008886370758309498","8463","Machinery"
"Machine tools for working wood","17234","0.00002913215020899865","8465","Machinery"
"Parts and accessories for metal working machines","37878","0.00006402852417410067","8466","Machinery"
"Tools for hand working, pneumatic, hydraulic motors","27955","0.000047254802082659695","8467","Machinery"
"Machinery for soldering","3856","0.000006518136892532133","8468","Machinery"
"Cash registers, calculators, etc.","3415","0.000005772675697094719","8470","Machinery"
"Computers","527084","0.0008909765730973567","8471","Machinery"
"Other office machines","21215","0.000035861585626314635","8472","Machinery"
"Parts and accessories for office machines","113603","0.00019203317048815558","8473","Machinery"
"Machinery for working minerals","403773","0.0006825331139803883","8474","Machinery"
"Automatic goods-vending machines","1894","0.00000320159524752486","8476","Machinery"
"Machinery for working rubber or plastics","60613","0.00010245949986178688","8477","Machinery"
"Machines n.e.c.","1516187","0.0025629446111715814","8479","Machinery"
"Molding boxes for metal foundry","94484","0.00015971463852541652","8480","Machinery"
"Appliances for thermostatically controlled valves","1309331","0.0022132776700300805","8481","Machinery"
"Ball or roller bearings","31355","0.00005300212195678036","8482","Machinery"
"Transmission shafts","107587","0.00018186379508735857","8483","Machinery"
"Gaskets and similar joints of metal sheeting","6943","0.000011736365260594036","8484","Machinery"
"Machinery parts, not containing electrical features, n.e.c.","14887","0.000025164809107657127","8485","Machinery"
"Electric motors and generators","190508","0.00032203247487617005","8501","Electronics"
"Electric generating sets and rotary converters","6621","0.000011192060260750844","8502","Electronics"
"Parts for use with electric generators","14014","0.000023689100210566732","8503","Electronics"
"Electrical transformers","282696","0.00047786598209835686","8504","Electronics"
"Electromagnets","21436","0.00003623516141813247","8505","Electronics"
"Batteries","8135","0.000013751307992932806","8507","Electronics"
"Vacuum cleaners","20073","0.000033931162303889395","8508","Electronics"
"Electromechanical domestic appliances","36515","0.00006172452505985759","8509","Electronics"
"Electric shavers and hair clippers","1481","0.0000025034649216390274","8510","Electronics"
"Electrical ignition equipment","18578","0.00003140403194747458","8511","Electronics"
"Electrical lighting equipment used for motor vehicles","6615","0.00001118191793156122","8512","Electronics"
"Industrial electric furnaces","6974","0.000011788767294740431","8514","Electronics"
"Electric soldering machines","100648","0.0001701341913795576","8515","Electronics"
"Electric heaters","278680","0.0004710773830941014","8516","Electronics"
"Telephones","6054495","0.010234446894489454","8517","Electronics"
"Microphones","72374","0.00012234015546164955","8518","Electronics"
"Sound reproducing apparatus","8148","0.000013773283039510329","8519","Electronics"
"Video recording apparatus","151968","0.0002568849137148141","8521","Electronics"
"Sound storage media","53033","0.00008964635731889435","8523","Electronics"
"Tapes, cassettes, records and compact disks","28057","0.00004742722167888332","8524","Electronics"
"Transmission apparatus for radio, telephone and TV","884543","0.001495221048063032","8525","Electronics"
"Radar","54222","0.00009165622888663831","8526","Electronics"
"Reception apparatus for radio broadcasting","13908","0.000023509919061550027","8527","Electronics"
"Monitors and projectors","82762","0.0001398999080652864","8528","Electronics"
"Parts of radios, telephones, and T.V.s","447869","0.0007570724719713367","8529","Electronics"
"Electric signal and traffic controls","819537","0.0013853356728462413","8530","Electronics"
"Electric sound or visual signaling apparatus","69450","0.00011739746036990577","8531","Electronics"
"Electrical capacitors","16576","0.000028019874774536473","8532","Electronics"
"Electrical resistors","9027","0.000015259134265790344","8533","Electronics"
"Electronic printed circuits","19957","0.00003373507727288999","8534","Electronics"
"Electrical apparatus for > 1k volts","62237","0.00010520469029577862","8535","Electronics"
"Electrical apparatus for < 1k volts","276101","0.00046671787193076106","8536","Electronics"
"Electrical boards","128813","0.00021774397498385416","8537","Electronics"
"Parts for electrical apparatus","60278","0.00010189321981536617","8538","Electronics"
"Electrical filament","52131","0.00008812162716405411","8539","Electronics"
"Semiconductor devices","21931","0.00003707190357627651","8541","Electronics"
"Electronic integrated circuits","1764932","0.002983420223550447","8542","Electronics"
"Electrical machines with individual functions n.e.c.","64826","0.00010958110534110168","8543","Electronics"
"Insulated electrical wire","35100572","0.059333592661353844","8544","Electronics"
"Carbon articles for eletrical purposes","469554","0.0007937285400508385","8545","Electronics"
"Electrical insulators of any material","4537","0.000007669291255554536","8546","Electronics"
"Insulating fittings for electrical machines","2184","0.0000036918078250233864","8547","Electronics"
"Waste and scrap of batteries","4086","0.000006906926178134413","8548","Electronics"
"Parts of railway locomotives","2296","0.000003881131303229714","8607","Vehicles"
"Containers for multimodal transportation","227409","0.0003844094897805602","8609","Vehicles"
"Tractors","5819","0.000009836368925737677","8701","Vehicles"
"Cars","231314","0.00039101045569480753","8703","Vehicles"
"Motor vehicles for transporting goods","116309","0.00019660736095267634","8704","Vehicles"
"Special purpose motor vehicles","15578","0.00002633286735266223","8705","Vehicles"
"Vehicle chassis fitted with engines","1506","0.000002545724626595797","8706","Vehicles"
"Vehicle Bodies","131315","0.00022197332625592767","8707","Vehicles"
"Parts of motor vehicles","3200249","0.00540966314112787","8708","Vehicles"
"Work trucks","1964","0.000003319922421403815","8709","Vehicles"
"Motorcycles","22477","0.00003799485553253235","8711","Vehicles"
"Bicycles","23149","0.00003913079640177032","8712","Vehicles"
"Wheelchairs","15237","0.000025756444977051895","8713","Vehicles"
"Parts of motorcycles or wheelchairs","19888","0.000033618440487209305","8714","Vehicles"
"Baby carriages","16360","0.000027654750923709986","8715","Vehicles"
"Trailers and semi-trailers","61113","0.00010330469396092228","8716","Vehicles"
"Other aircraft and spacecraft","260972","0.00044114398887912243","8802","Vehicles"
"Parts of other aircraft","702146","0.0011868993118630362","8803","Vehicles"
"Parachutes","1967","0.000003324993585998627","8804","Vehicles"
"Aircraft launching gear","92422","0.00015622905806058216","8805","Vehicles"
"Cargo ships and similar vessels","1032511","0.001745344408984763","8901","Vehicles"
"Fishing vessels","4017457","0.00679106189986034","8902","Vehicles"
"Pleasure or sport boats","783290","0.0013240641718235205","8903","Vehicles"
"Tugs and pusher craft","819056","0.0013845225961228733","8904","Vehicles"
"Special function vessels, n.e.c.","2407800","0.004070116703796388","8905","Vehicles"
"Other vessels","78103928","0.13202595812979084","8906","Vehicles"
"Optical fibers","39246","0.00006634097522933509","9001","Machinery"
"Lenses and other optical elements","7699","0.000013014298738486749","9002","Machinery"
"Frames for spectacles, goggles","51807","0.00008757394138781438","9003","Machinery"
"Glasses","348531","0.0005891526891315137","9004","Machinery"
"Photographic cameras","8047","0.000013602553831484979","9006","Machinery"
"Liquid crystal devices","44218","0.00007474558535113742","9013","Machinery"
"Navigational instruments","31782","0.00005372391771744198","9014","Machinery"
"Surveying instruments","683722","0.0011557555996980953","9015","Machinery"
"Drafting tables and machines","17623","0.00002978971121812598","9017","Machinery"
"Medical instruments","858693","0.0014515245131377322","9018","Machinery"
"Therapy applicances","1283","0.0000021687680583814124","9019","Machinery"
"Other breathing appliances and gas masks","133727","0.00022605054259015682","9020","Machinery"
"Orthopedic appliances","23143","0.000039120654072580695","9021","Machinery"
"X-ray machines","20463","0.000034590413701215","9022","Machinery"
"Instruments designed for demonstrational purposes","3541","0.000005985664610076838","9023","Machinery"
"Machines for testing the mechanical properties of materials","5255","0.000008882989981912957","9024","Machinery"
"Thermometers, hydrometers etc.","9947","0.000016814291408199463","9025","Machinery"
"Instruments for measuring properties of liquids or gases","255509","0.0004319093981519691","9026","Machinery"
"Instruments for physical or chemical analysis","187630","0.0003171675376415467","9027","Machinery"
"Gas, liquid or electricity meters","1131","0.000001911829052244254","9028","Machinery"
"Meters","16863","0.000028505016187440188","9029","Machinery"
"Instruments for measuring electricity","111861","0.0001890885142467679","9030","Machinery"
"Measuring instruments","67579","0.00011423474405094116","9031","Machinery"
"Automatic regulating instruments","269599","0.0004557269678656044","9032","Machinery"
"Other parts for machines and appliances","1852","0.0000031305989431974872","9033","Machinery"
"Watches with precious metal","646112","0.0010921800995611314","9101","Machinery"
"Watches","313341","0.0005296679284343649","9102","Machinery"
"Watch straps","1596","0.0000026978595644401673","9113","Machinery"
"Other clock or watch parts","21040","0.00003556576769161724","9114","Machinery"
"Pianos","4127","0.000006976232094263515","9201","Machinery"
"Musical instruments, string","10742","0.000018158150025824735","9202","Machinery"
"Musical instruments, wind","2933","0.000004957908585528203","9205","Machinery"
"Musical instruments, percussion","4319","0.000007300786628331506","9206","Machinery"
"Musical instruments, electric","5008","0.000008465464096940075","9207","Machinery"
"Other musical instruments, n.e.c.","2945","0.000004978193243907452","9208","Machinery"
"Parts of musical instruments","24068","0.00004068426315598117","9209","Machinery"
"Seats","353310","0.0005972310543310498","9401","Textiles"
"Medical, dental or veterinary furniture","14004","0.000023672196328584022","9402","Textiles"
"Other furniture and parts","885685","0.001497151471385457","9403","Textiles"
"Mattresses and bedding","105392","0.0001781533929921542","9404","Textiles"
"Lamps","194889","0.00032943806557279436","9405","Textiles"
"Prefabricated buildings","92939","0.00015710298875908817","9406","Textiles"
"Toys","76904","0.00012999761399981618","9503","Machinery"
"Games","33400","0.0000564589658222441","9504","Machinery"
"Christmas and other festivity articles","34113","0.000057664212607611165","9505","Machinery"
"Sports equipment","89388","0.00015110042026702863","9506","Machinery"
"Fishing and hunting equipment","1356","0.0000022921663968551796","9507","Machinery"
"Worked vegetable or mineral carving material","3093","0.000005228370697251527","9602","Machinery"
"Brooms and mops","771942","0.0013048816465495436","9603","Machinery"
"Travel sets","1095","0.0000018509750771065058","9605","Machinery"
"Slide fasteners","42802","0.00007235199566238599","9607","Machinery"
"Pens","9777","0.000016526925414493432","9608","Machinery"
"Typewriter ribbons and ink pads","20528","0.0000347002889341026","9612","Machinery"
"Scent sprays","25502","0.00004310827983230147","9616","Machinery"
"Vacuum vessels","31986","0.000054068756909889215","9617","Machinery"
"Mannequins","1148","0.000001940565651614857","9618","Machinery"
"Paintings and drawings","2732245","0.004618554702784351","9701","Textiles"
"Original engravings","755278","0.0012767130176135593","9702","Textiles"
"Sculptures","2955031","0.004995149527924306","9703","Textiles"
"Collectors pieces","295780","0.0004999830212845317","9705","Textiles"
"Antiques >100 years","11723","0.000019816420848328373","9706","Textiles"
"Commodities not specified according to kind","759831040","1.2844094226958143","9999","Other"
"Travel and tourism","835999936","1.4131644255695286","travel","Services"
"Transport","705999936","1.1934139597943272","transport","Services"
"ICT","569000000","0.9618308848160747","ict","Services"
"Insurance and finance","19000000","0.03211737576714485","financial","Services"
